Date,Adj Close,stock_demand,year,month,week,day,dayofweek,week_of_month,is_weekend
2017-01-13,27.660803,-0.04879399999999734,2017,1,2,13,4,2,0
2017-01-17,27.883871,0.22306799999999782,2017,1,3,17,1,3,0
2017-01-18,27.881548,-0.002323000000000519,2017,1,3,18,2,3,0
2017-01-19,27.832756,-0.048791999999998836,2017,1,3,19,3,3,0
2017-01-20,27.883871,0.051114999999999355,2017,1,3,20,4,3,0
2017-01-23,27.90246,0.018589000000002187,2017,1,4,23,0,4,0
2017-01-24,27.876905,-0.02555500000000066,2017,1,4,24,1,4,0
2017-01-25,28.320721,0.4438159999999982,2017,1,4,25,2,4,0
2017-01-26,28.334665,0.013944000000002177,2017,1,4,26,3,4,0
2017-01-27,28.336985,0.0023199999999974352,2017,1,4,27,4,4,0
2017-01-30,28.262632,-0.07435299999999856,2017,1,5,30,0,5,0
2017-01-31,28.197565,-0.0650669999999991,2017,1,5,31,1,5,0
2017-02-01,29.917078,1.7195129999999992,2017,2,5,1,2,1,0
2017-02-02,29.865953,-0.05112499999999898,2017,2,5,2,3,1,0
2017-02-03,29.993752,0.12779899999999955,2017,2,5,3,4,1,0
2017-02-06,30.274921,0.28116899999999845,2017,2,6,6,0,1,0
2017-02-07,30.563049,0.2881280000000004,2017,2,6,7,1,1,0
2017-02-08,30.681547,0.11849799999999888,2017,2,6,8,2,2,0
2017-02-09,30.903267,0.22172000000000125,2017,2,6,9,3,2,0
2017-02-10,30.833252,-0.07001499999999794,2017,2,6,10,4,2,0
2017-02-13,31.106297,0.27304499999999976,2017,2,7,13,0,2,0
2017-02-14,31.510031,0.40373400000000004,2017,2,7,14,1,2,0
2017-02-15,31.624393,0.11436199999999985,2017,2,7,15,2,3,0
2017-02-16,31.587044,-0.03734900000000252,2017,2,7,16,3,3,0
2017-02-17,31.673388,0.08634400000000042,2017,2,7,17,4,3,0
2017-02-21,31.90209,0.22870200000000196,2017,2,8,21,1,3,0
2017-02-22,31.997774,0.09568399999999855,2017,2,8,22,2,4,0
2017-02-23,31.862417,-0.13535699999999906,2017,2,8,23,3,4,0
2017-02-24,31.892756,0.030338999999997895,2017,2,8,24,4,4,0
2017-02-27,31.955769,0.06301300000000154,2017,2,9,27,0,4,0
2017-02-28,31.969769,0.013999999999999346,2017,2,9,28,1,4,0
2017-03-01,32.623211,0.6534419999999983,2017,3,9,1,2,1,0
2017-03-02,32.429516,-0.19369499999999817,2017,3,9,2,3,1,0
2017-03-03,32.620876,0.19136000000000308,2017,3,9,3,4,1,0
2017-03-06,32.518211,-0.10266500000000178,2017,3,10,6,0,1,0
2017-03-07,32.560211,0.04200000000000159,2017,3,10,7,1,1,0
2017-03-08,32.43885,-0.12136100000000027,2017,3,10,8,2,2,0
2017-03-09,32.36417,-0.07468000000000075,2017,3,10,9,3,2,0
2017-03-10,32.471523,0.10735299999999626,2017,3,10,10,4,2,0
2017-03-13,32.485523,0.014000000000002899,2017,3,11,13,0,2,0
2017-03-14,32.436527,-0.04899600000000248,2017,3,11,14,1,2,0
2017-03-15,32.779575,0.34304800000000313,2017,3,11,15,2,3,0
2017-03-16,32.833252,0.05367700000000042,2017,3,11,16,3,3,0
2017-03-17,32.669903,-0.16334900000000374,2017,3,11,17,4,3,0
2017-03-20,33.012962,0.3430590000000038,2017,3,12,20,0,3,0
2017-03-21,32.634895,-0.3780670000000015,2017,3,12,21,1,3,0
2017-03-22,33.003601,0.3687060000000031,2017,3,12,22,2,4,0
2017-03-23,32.886929,-0.11667200000000122,2017,3,12,23,3,4,0
2017-03-24,32.821587,-0.06534200000000112,2017,3,12,24,4,4,0
2017-03-27,32.877598,0.056010999999998035,2017,3,13,27,0,4,0
2017-03-28,33.559048,0.6814499999999981,2017,3,13,28,1,4,0
2017-03-29,33.633728,0.07468000000000075,2017,3,13,29,2,5,0
2017-03-30,33.589382,-0.04434599999999733,2017,3,13,30,3,5,0
2017-03-31,33.526375,-0.06300699999999892,2017,3,13,31,4,5,0
2017-04-03,33.535709,0.009333999999995513,2017,4,14,3,0,1,0
2017-04-04,33.785412,0.24970300000000378,2017,4,14,4,1,1,0
2017-04-05,33.61039,-0.17502199999999846,2017,4,14,5,2,1,0
2017-04-06,33.526375,-0.08401500000000084,2017,4,14,6,3,1,0
2017-04-07,33.451694,-0.07468099999999822,2017,4,14,7,4,1,0
2017-04-10,33.412029,-0.0396650000000065,2017,4,15,10,0,2,0
2017-04-11,33.052624,-0.3594049999999953,2017,4,15,11,1,2,0
2017-04-12,33.0923,0.039676000000000045,2017,4,15,12,2,2,0
2017-04-13,32.917267,-0.1750329999999991,2017,4,15,13,3,2,0
2017-04-17,33.099312,0.18204499999999513,2017,4,16,17,0,3,0
2017-04-18,32.952278,-0.1470339999999979,2017,4,16,18,1,3,0
2017-04-19,32.830917,-0.12136100000000027,2017,4,16,19,2,3,0
2017-04-20,33.241657,0.410739999999997,2017,4,16,20,3,3,0
2017-04-21,33.201981,-0.03967599999999294,2017,4,16,21,4,3,0
2017-04-24,33.521698,0.31971699999999714,2017,4,17,24,0,4,0
2017-04-25,33.729412,0.20771400000000284,2017,4,17,25,1,4,0
2017-04-26,33.531036,-0.19837600000000322,2017,4,17,26,2,4,0
2017-04-27,33.556713,0.025677000000001726,2017,4,17,27,3,4,0
2017-04-28,33.524036,-0.03267699999999962,2017,4,17,28,4,4,0
2017-05-01,34.207825,0.6837889999999973,2017,5,18,1,0,1,0
2017-05-02,34.424862,0.2170369999999977,2017,5,18,2,1,1,0
2017-05-03,34.319836,-0.10502599999999518,2017,5,18,3,2,1,0
2017-05-04,34.196152,-0.12368400000000435,2017,5,18,4,3,1,0
2017-05-05,34.763248,0.5670959999999994,2017,5,18,5,4,1,0
2017-05-08,35.708412,0.9451640000000054,2017,5,19,8,0,2,0
2017-05-09,35.937115,0.22870299999999588,2017,5,19,9,1,2,0
2017-05-10,35.76675,-0.17036499999999677,2017,5,19,10,2,2,0
2017-05-11,36.076069,0.309318999999995,2017,5,19,11,3,2,0
2017-05-12,36.579899,0.5038300000000007,2017,5,19,12,4,2,0
2017-05-15,36.486164,-0.09373499999999524,2017,5,20,15,0,3,0
2017-05-16,36.432278,-0.05388600000000565,2017,5,20,16,1,3,0
2017-05-17,35.209034,-1.223243999999994,2017,5,20,17,2,3,0
2017-05-18,35.745655,0.5366209999999967,2017,5,20,18,3,3,0
2017-05-19,35.867508,0.12185300000000154,2017,5,20,19,4,3,0
2017-05-22,36.085449,0.21794099999999617,2017,5,21,22,0,4,0
2017-05-23,36.040928,-0.044520999999996036,2017,5,21,23,1,4,0
2017-05-24,35.933132,-0.10779600000000045,2017,5,21,24,2,4,0
2017-05-25,36.057331,0.12419899999999728,2017,5,21,25,3,4,0
2017-05-26,35.996414,-0.060916999999996335,2017,5,21,26,4,4,0
2017-05-30,36.010468,0.014054000000001565,2017,5,22,30,1,5,0
2017-05-31,35.797207,-0.2132610000000028,2017,5,22,31,2,5,0
2017-06-01,35.895638,0.09843099999999794,2017,6,22,1,3,1,0
2017-06-02,36.427574,0.5319360000000017,2017,6,22,2,4,1,0
2017-06-05,36.071381,-0.35619299999999754,2017,6,23,5,0,1,0
2017-06-06,36.193241,0.12185999999999808,2017,6,23,6,1,1,0
2017-06-07,36.408825,0.21558399999999978,2017,6,23,7,2,1,0
2017-06-08,36.31979,-0.08903500000000264,2017,6,23,8,3,2,0
2017-06-09,34.911427,-1.4083629999999943,2017,6,23,9,4,2,0
2017-06-12,34.07719,-0.8342370000000017,2017,6,24,12,0,2,0
2017-06-13,34.35136,0.274169999999998,2017,6,24,13,1,2,0
2017-06-14,34.016273,-0.33508700000000147,2017,6,24,14,2,2,0
2017-06-15,33.812386,-0.2038870000000017,2017,6,24,15,3,3,0
2017-06-16,33.339024,-0.4733619999999945,2017,6,24,16,4,3,0
2017-06-19,34.292774,0.9537499999999994,2017,6,25,19,0,3,0
2017-06-20,33.981102,-0.3116720000000015,2017,6,25,20,1,3,0
2017-06-21,34.182632,0.2015299999999982,2017,6,25,21,2,3,0
2017-06-22,34.126396,-0.0562359999999984,2017,6,25,22,3,4,0
2017-06-23,34.278717,0.1523210000000006,2017,6,25,23,4,4,0
2017-06-26,34.170921,-0.10779600000000045,2017,6,26,26,0,4,0
2017-06-27,33.681164,-0.48975699999999733,2017,6,26,27,1,4,0
2017-06-28,34.173267,0.4921030000000002,2017,6,26,28,2,4,0
2017-06-29,33.669437,-0.5038300000000007,2017,6,26,29,3,5,0
2017-06-30,33.749126,0.07968899999999479,2017,6,26,30,4,5,0
2017-07-03,33.627262,-0.12186399999999509,2017,7,27,3,0,1,0
2017-07-05,33.765507,0.13824499999999773,2017,7,27,5,2,1,0
2017-07-06,33.446827,-0.3186800000000005,2017,7,27,6,3,1,0
2017-07-07,33.786606,0.33977900000000005,2017,7,27,7,4,1,0
2017-07-10,33.992828,0.2062220000000039,2017,7,28,10,0,2,0
2017-07-11,34.102962,0.11013399999999507,2017,7,28,11,1,2,0
2017-07-12,34.152184,0.04922200000000032,2017,7,28,12,2,2,0
2017-07-13,34.62788,0.47569599999999923,2017,7,28,13,3,2,0
2017-07-14,34.925488,0.29760800000000387,2017,7,28,14,4,2,0
2017-07-17,35.047337,0.12184899999999743,2017,7,29,17,0,3,0
2017-07-18,35.169193,0.12185600000000107,2017,7,29,18,1,3,0
2017-07-19,35.389469,0.22027599999999836,2017,7,29,19,2,3,0
2017-07-20,35.230125,-0.15934399999999727,2017,7,29,20,3,3,0
2017-07-21,35.213711,-0.016413999999997486,2017,7,29,21,4,3,0
2017-07-24,35.640205,0.42649399999999815,2017,7,30,24,0,4,0
2017-07-25,35.792542,0.15233699999999573,2017,7,30,25,1,4,0
2017-07-26,35.961258,0.16871600000000342,2017,7,30,26,2,4,0
2017-07-27,35.281681,-0.6795770000000019,2017,7,30,27,3,4,0
2017-07-28,35.033287,-0.24839399999999756,2017,7,30,28,4,4,0
2017-07-31,34.852833,-0.18045400000000456,2017,7,31,31,0,5,0
2017-08-01,35.16217,0.3093370000000064,2017,8,31,1,1,1,0
2017-08-02,36.823616,1.661445999999998,2017,8,31,2,2,1,0
2017-08-03,36.455708,-0.3679079999999999,2017,8,31,3,3,1,0
2017-08-04,36.647858,0.19214999999999804,2017,8,31,4,4,1,0
2017-08-07,37.214962,0.5671040000000005,2017,8,32,7,0,1,0
2017-08-08,37.512562,0.29760000000000275,2017,8,32,8,1,2,0
2017-08-09,37.74221,0.2296479999999974,2017,8,32,9,2,2,0
2017-08-10,36.540058,-1.202151999999998,2017,8,32,10,3,2,0
2017-08-11,37.048199,0.5081409999999948,2017,8,32,11,4,2,0
2017-08-14,37.605762,0.5575630000000018,2017,8,33,14,0,2,0
2017-08-15,38.017467,0.4117050000000049,2017,8,33,15,1,3,0
2017-08-16,37.864548,-0.15291900000000425,2017,8,33,16,2,3,0
2017-08-17,37.137596,-0.7269519999999972,2017,8,33,17,3,3,0
2017-08-18,37.052902,-0.08469399999999894,2017,8,33,18,4,3,0
2017-08-21,36.984688,-0.06821400000000466,2017,8,34,21,0,3,0
2017-08-22,37.589287,0.6045990000000003,2017,8,34,22,1,4,0
2017-08-23,37.636341,0.047054000000002816,2017,8,34,23,2,4,0
2017-08-24,37.469318,-0.16702300000000037,2017,8,34,24,3,4,0
2017-08-25,37.60812,0.13880199999999832,2017,8,34,25,4,4,0
2017-08-28,37.986889,0.37876899999999836,2017,8,35,28,0,4,0
2017-08-29,38.325649,0.3387600000000006,2017,8,35,29,1,5,0
2017-08-30,38.42915,0.1035010000000014,2017,8,35,30,2,5,0
2017-08-31,38.582077,0.15292699999999826,2017,8,35,31,3,5,0
2017-09-01,38.593834,0.011757000000002904,2017,9,35,1,4,1,0
2017-09-05,38.130386,-0.46344799999999964,2017,9,36,5,1,1,0
2017-09-06,38.090397,-0.0399889999999985,2017,9,36,6,2,1,0
2017-09-07,37.937473,-0.15292400000000583,2017,9,36,7,3,1,0
2017-09-08,37.318745,-0.6187279999999973,2017,9,36,8,4,2,0
2017-09-11,37.993946,0.6752010000000013,2017,9,37,11,0,2,0
2017-09-12,37.843369,-0.1505769999999984,2017,9,37,12,1,2,0
2017-09-13,37.558697,-0.2846720000000005,2017,9,37,13,2,2,0
2017-09-14,37.236408,-0.32228900000000493,2017,9,37,14,3,2,0
2017-09-15,37.61282,0.37641200000000197,2017,9,37,15,4,3,0
2017-09-18,37.328159,-0.28466099999999983,2017,9,38,18,0,3,0
2017-09-19,37.342278,0.01411900000000088,2017,9,38,19,1,3,0
2017-09-20,36.71648,-0.6257980000000032,2017,9,38,20,2,3,0
2017-09-21,36.085987,-0.6304929999999942,2017,9,38,21,3,3,0
2017-09-22,35.733112,-0.3528750000000045,2017,9,38,22,4,4,0
2017-09-25,35.417885,-0.31522700000000015,2017,9,39,25,0,4,0
2017-09-26,36.027191,0.6093060000000037,2017,9,39,26,1,4,0
2017-09-27,36.283627,0.2564360000000008,2017,9,39,27,2,4,0
2017-09-28,36.06012,-0.223507000000005,2017,9,39,28,3,4,0
2017-09-29,36.257732,0.19761199999999945,2017,9,39,29,4,5,0
2017-10-02,36.184814,-0.07291799999999427,2017,10,40,2,0,1,0
2017-10-03,36.342438,0.15762399999999843,2017,10,40,3,1,1,0
2017-10-04,36.107182,-0.2352559999999997,2017,10,40,4,2,1,0
2017-10-05,36.556515,0.44933299999999576,2017,10,40,5,3,1,0
2017-10-06,36.535347,-0.021167999999995857,2017,10,40,6,4,1,0
2017-10-09,36.662376,0.12702900000000028,2017,10,41,9,0,2,0
2017-10-10,36.676506,0.01413000000000153,2017,10,41,10,1,2,0
2017-10-11,36.829422,0.1529159999999976,2017,10,41,11,2,2,0
2017-10-12,36.700027,-0.12939500000000237,2017,10,41,12,3,2,0
2017-10-13,36.932922,0.23289499999999919,2017,10,41,13,4,2,0
2017-10-16,37.61282,0.6798980000000014,2017,10,42,16,0,3,0
2017-10-17,37.751625,0.13880499999999785,2017,10,42,17,1,3,0
2017-10-18,37.584591,-0.1670339999999939,2017,10,42,18,2,3,0
2017-10-19,36.69532,-0.8892710000000008,2017,10,42,19,3,3,0
2017-10-20,36.758831,0.06351099999999832,2017,10,42,20,4,3,0
2017-10-23,36.740017,-0.018813999999998998,2017,10,43,23,0,4,0
2017-10-24,36.958809,0.21879200000000054,2017,10,43,24,1,4,0
2017-10-25,36.796474,-0.16233499999999879,2017,10,43,25,2,4,0
2017-10-26,37.031742,0.2352679999999978,2017,10,43,26,3,4,0
2017-10-27,38.358585,1.3268429999999967,2017,10,43,27,4,4,0
2017-10-30,39.221973,0.8633880000000005,2017,10,44,30,0,5,0
2017-10-31,39.767761,0.5457880000000017,2017,10,44,31,1,5,0
2017-11-01,39.261963,-0.5057979999999986,2017,11,44,1,2,1,0
2017-11-02,39.548977,0.2870139999999992,2017,11,44,2,3,1,0
2017-11-03,40.58176,1.032783000000002,2017,11,44,3,4,1,0
2017-11-06,40.993462,0.41170199999999824,2017,11,45,6,0,1,0
2017-11-07,41.125198,0.13173599999999652,2017,11,45,7,1,1,0
2017-11-08,41.461613,0.33641500000000235,2017,11,45,8,2,2,0
2017-11-09,41.376923,-0.08469000000000193,2017,11,45,9,3,2,0
2017-11-10,41.239979,-0.13694399999999973,2017,11,45,10,4,2,0
2017-11-13,41.074703,-0.16527599999999865,2017,11,46,13,0,2,0
2017-11-14,40.45377,-0.6209330000000008,2017,11,46,14,1,2,0
2017-11-15,39.920185,-0.5335850000000022,2017,11,46,15,2,3,0
2017-11-16,40.397099,0.4769140000000007,2017,11,46,16,3,3,0
2017-11-17,40.172794,-0.22430499999999398,2017,11,46,17,4,3,0
2017-11-20,40.132668,-0.04012600000000077,2017,11,47,20,0,3,0
2017-11-21,40.878746,0.7460779999999971,2017,11,47,21,1,3,0
2017-11-22,41.308453,0.4297070000000005,2017,11,47,22,2,4,0
2017-11-24,41.310814,0.0023610000000005016,2017,11,47,24,4,4,0
2017-11-27,41.103043,-0.20777100000000104,2017,11,48,27,0,4,0
2017-11-28,40.862221,-0.24082200000000142,2017,11,48,28,1,4,0
2017-11-29,40.014622,-0.8475989999999953,2017,11,48,29,2,5,0
2017-11-30,40.574184,0.5595619999999997,2017,11,48,30,3,5,0
2017-12-01,40.385292,-0.18889200000000272,2017,12,48,1,4,1,0
2017-12-04,40.090164,-0.2951279999999983,2017,12,49,4,0,1,0
2017-12-05,40.052387,-0.037776999999998395,2017,12,49,5,1,1,0
2017-12-06,39.903637,-0.14874999999999972,2017,12,49,6,2,1,0
2017-12-07,39.976845,0.07320799999999394,2017,12,49,7,3,1,0
2017-12-08,39.988632,0.011787000000005321,2017,12,49,8,4,2,0
2017-12-11,40.767776,0.7791439999999952,2017,12,50,11,0,2,0
2017-12-12,40.538754,-0.2290220000000005,2017,12,50,12,1,2,0
2017-12-13,40.673347,0.1345930000000024,2017,12,50,13,2,2,0
2017-12-14,40.661545,-0.011802000000002977,2017,12,50,14,3,2,0
2017-12-15,41.074703,0.4131580000000028,2017,12,50,15,4,3,0
2017-12-18,41.653168,0.5784650000000013,2017,12,51,18,0,3,0
2017-12-19,41.209293,-0.44387499999999847,2017,12,51,19,1,3,0
2017-12-20,41.164436,-0.04485700000000037,2017,12,51,20,2,3,0
2017-12-21,41.320267,0.15583099999999916,2017,12,51,21,3,3,0
2017-12-22,41.320267,0.0,2017,12,51,22,4,4,0
2017-12-26,40.271969,-1.0482980000000026,2017,12,52,26,1,4,0
2017-12-27,40.279053,0.00708399999999898,2017,12,52,27,2,4,0
2017-12-28,40.392376,0.11332300000000117,2017,12,52,28,3,4,0
2017-12-29,39.955582,-0.436793999999999,2017,12,52,29,4,5,0
2018-01-02,40.670979,0.715397000000003,2018,1,1,2,1,1,0
2018-01-03,40.663902,-0.0070770000000024424,2018,1,1,3,2,1,0
2018-01-04,40.852772,0.18887000000000143,2018,1,1,4,3,1,0
2018-01-05,41.317902,0.46512999999999494,2018,1,1,5,4,1,0
2018-01-08,41.164436,-0.15346599999999455,2018,1,2,8,0,2,0
2018-01-09,41.159706,-0.004730000000002121,2018,1,2,9,1,2,0
2018-01-10,41.150269,-0.009436999999998363,2018,1,2,10,2,2,0
2018-01-11,41.384003,0.23373399999999833,2018,1,2,11,3,2,0
2018-01-12,41.811356,0.42735300000000365,2018,1,2,12,4,2,0
2018-01-16,41.598862,-0.21249400000000662,2018,1,3,16,1,3,0
2018-01-17,42.285919,0.6870570000000029,2018,1,3,17,2,3,0
2018-01-18,42.323692,0.03777300000000139,2018,1,3,18,3,3,0
2018-01-19,42.1348,-0.18889200000000272,2018,1,3,19,4,3,0
2018-01-22,41.790108,-0.344692000000002,2018,1,4,22,0,4,0
2018-01-23,41.799538,0.009430000000001826,2018,1,4,23,1,4,0
2018-01-24,41.133739,-0.6657989999999998,2018,1,4,24,2,4,0
2018-01-25,40.399452,-0.7342870000000019,2018,1,4,25,3,4,0
2018-01-26,40.493893,0.09444100000000333,2018,1,4,26,4,4,0
2018-01-29,39.655731,-0.838161999999997,2018,1,5,29,0,5,0
2018-01-30,39.421997,-0.23373400000000544,2018,1,5,30,1,5,0
2018-01-31,39.530605,0.10860800000000381,2018,1,5,31,2,5,0
2018-02-01,39.613239,0.08263399999999876,2018,2,5,1,3,1,0
2018-02-02,37.894428,-1.7188110000000023,2018,2,5,2,4,1,0
2018-02-05,36.947647,-0.9467809999999943,2018,2,6,5,0,1,0
2018-02-06,38.491768,1.544120999999997,2018,2,6,6,1,1,0
2018-02-07,37.667755,-0.8240130000000008,2018,2,6,7,2,1,0
2018-02-08,36.631271,-1.0364840000000015,2018,2,6,8,3,2,0
2018-02-09,37.079319,0.448048,2018,2,6,9,4,2,0
2018-02-12,38.57283,1.4935110000000051,2018,2,7,12,0,2,0
2018-02-13,38.959248,0.38641799999999904,2018,2,7,13,1,2,0
2018-02-14,39.677536,0.7182880000000011,2018,2,7,14,2,2,0
2018-02-15,41.009861,1.3323249999999973,2018,2,7,15,3,3,0
2018-02-16,40.877098,-0.13276300000000418,2018,2,7,16,4,3,0
2018-02-20,40.739601,-0.1374969999999962,2018,2,8,20,1,3,0
2018-02-21,40.554688,-0.18491300000000166,2018,2,8,21,2,3,0
2018-02-22,40.893696,0.33900799999999975,2018,2,8,22,3,4,0
2018-02-23,41.604889,0.7111930000000015,2018,2,8,23,4,4,0
2018-02-26,42.427505,0.8226159999999965,2018,2,9,26,0,4,0
2018-02-27,42.290009,-0.13749599999999873,2018,2,9,27,1,4,0
2018-02-28,42.226006,-0.06400299999999959,2018,2,9,28,2,4,0
2018-03-01,41.486355,-0.739650999999995,2018,3,9,1,3,1,0
2018-03-02,41.773209,0.28685399999999817,2018,3,9,2,4,1,0
2018-03-05,41.917828,0.14461899999999872,2018,3,10,5,0,1,0
2018-03-06,41.882252,-0.03557599999999894,2018,3,10,6,1,1,0
2018-03-07,41.493469,-0.38878300000000365,2018,3,10,7,2,1,0
2018-03-08,41.946266,0.4527970000000039,2018,3,10,8,3,2,0
2018-03-09,42.666943,0.720677000000002,2018,3,10,9,4,2,0
2018-03-12,43.07943,0.4124869999999987,2018,3,11,12,0,2,0
2018-03-13,42.664566,-0.41486400000000145,2018,3,11,13,1,2,0
2018-03-14,42.301865,-0.3627010000000013,2018,3,11,14,2,2,0
2018-03-15,42.351639,0.04977399999999932,2018,3,11,15,3,3,0
2018-03-16,42.202309,-0.14932999999999907,2018,3,11,16,4,3,0
2018-03-19,41.557468,-0.6448409999999996,2018,3,12,19,0,3,0
2018-03-20,41.543247,-0.014220999999999151,2018,3,12,20,1,3,0
2018-03-21,40.602104,-0.9411430000000038,2018,3,12,21,2,3,0
2018-03-22,40.028416,-0.5736879999999971,2018,3,12,22,3,4,0
2018-03-23,39.101486,-0.9269299999999987,2018,3,12,23,4,4,0
2018-03-26,40.95771,1.8562239999999974,2018,3,13,26,0,4,0
2018-03-27,39.907505,-1.0502049999999983,2018,3,13,27,1,4,0
2018-03-28,39.46656,-0.44094499999999925,2018,3,13,28,2,4,0
2018-03-29,39.774746,0.3081859999999992,2018,3,13,29,3,5,0
2018-04-02,39.513981,-0.26076499999999925,2018,4,14,2,0,1,0
2018-04-03,39.919361,0.40538000000000096,2018,4,14,3,1,1,0
2018-04-04,40.682701,0.7633399999999995,2018,4,14,4,2,1,0
2018-04-05,40.964825,0.28212399999999604,2018,4,14,5,3,1,0
2018-04-06,39.917,-1.047824999999996,2018,4,14,6,4,1,0
2018-04-09,40.312893,0.39589300000000094,2018,4,15,9,0,2,0
2018-04-10,41.071487,0.7585939999999951,2018,4,15,10,1,2,0
2018-04-11,40.879475,-0.1920119999999983,2018,4,15,11,2,2,0
2018-04-12,41.282486,0.40301099999999934,2018,4,15,12,3,2,0
2018-04-13,41.422356,0.13987000000000194,2018,4,15,13,4,2,0
2018-04-16,41.680744,0.2583879999999965,2018,4,16,16,0,3,0
2018-04-17,42.254456,0.5737120000000004,2018,4,16,17,1,3,0
2018-04-18,42.159618,-0.09483799999999576,2018,4,16,18,2,3,0
2018-04-19,40.964825,-1.1947930000000042,2018,4,16,19,3,3,0
2018-04-20,39.2864,-1.6784249999999972,2018,4,16,20,4,3,0
2018-04-23,39.172611,-0.11378899999999703,2018,4,17,23,0,4,0
2018-04-24,38.62735,-0.5452610000000035,2018,4,17,24,1,4,0
2018-04-25,38.79567,0.16832000000000136,2018,4,17,25,2,4,0
2018-04-26,38.93079,0.13512000000000057,2018,4,17,26,3,4,0
2018-04-27,38.480377,-0.4504130000000046,2018,4,17,27,4,4,0
2018-04-30,39.177338,0.6969610000000017,2018,4,18,30,0,5,0
2018-05-01,40.087673,0.9103350000000034,2018,5,18,1,1,1,0
2018-05-02,41.858559,1.7708859999999973,2018,5,18,2,2,1,0
2018-05-03,41.93441,0.07585100000000011,2018,5,18,3,3,1,0
2018-05-04,43.579636,1.645226000000001,2018,5,18,4,4,1,0
2018-05-07,43.894939,0.3153030000000001,2018,5,19,7,0,1,0
2018-05-08,44.105923,0.21098399999999629,2018,5,19,8,1,2,0
2018-05-09,44.416481,0.31055800000000033,2018,5,19,9,2,2,0
2018-05-10,45.051811,0.6353300000000033,2018,5,19,10,3,2,0
2018-05-11,44.880474,-0.17133700000000118,2018,5,19,11,4,2,0
2018-05-14,44.775757,-0.10471700000000084,2018,5,20,14,0,2,0
2018-05-15,44.368816,-0.4069409999999962,2018,5,20,15,1,3,0
2018-05-16,44.782898,0.4140820000000005,2018,5,20,16,2,3,0
2018-05-17,44.499702,-0.2831960000000038,2018,5,20,17,3,3,0
2018-05-18,44.337879,-0.16182299999999827,2018,5,20,18,4,3,0
2018-05-21,44.651997,0.31411800000000056,2018,5,21,21,0,3,0
2018-05-22,44.540157,-0.11184000000000083,2018,5,21,22,1,4,0
2018-05-23,44.825733,0.28557599999999894,2018,5,21,23,2,4,0
2018-05-24,44.775757,-0.04997600000000091,2018,5,21,24,3,4,0
2018-05-25,44.878094,0.10233699999999857,2018,5,21,25,4,4,0
2018-05-29,44.716255,-0.1618390000000005,2018,5,22,29,1,5,0
2018-05-30,44.621075,-0.09517999999999915,2018,5,22,30,2,5,0
2018-05-31,44.471149,-0.14992600000000067,2018,5,22,31,3,5,0
2018-06-01,45.273132,0.8019829999999999,2018,6,22,1,4,1,0
2018-06-04,45.651524,0.37839200000000517,2018,6,23,4,0,1,0
2018-06-05,46.003731,0.35220699999999994,2018,6,23,5,1,1,0
2018-06-06,46.163174,0.159442999999996,2018,6,23,6,2,1,0
2018-06-07,46.039429,-0.12374499999999955,2018,6,23,7,3,1,0
2018-06-08,45.620586,-0.4188429999999954,2018,6,23,8,4,2,0
2018-06-11,45.508736,-0.111850000000004,2018,6,24,11,0,2,0
2018-06-12,45.758602,0.24986600000000436,2018,6,24,12,1,2,0
2018-06-13,45.382607,-0.3759950000000032,2018,6,24,13,2,2,0
2018-06-14,45.406391,0.02378399999999914,2018,6,24,14,3,2,0
2018-06-15,44.939968,-0.4664229999999989,2018,6,24,15,4,3,0
2018-06-18,44.916164,-0.023803999999998382,2018,6,25,18,0,3,0
2018-06-19,44.190327,-0.7258369999999985,2018,6,25,19,1,3,0
2018-06-20,44.383087,0.19275999999999982,2018,6,25,20,2,3,0
2018-06-21,44.135593,-0.2474940000000032,2018,6,25,21,3,3,0
2018-06-22,44.00708,-0.1285129999999981,2018,6,25,22,4,4,0
2018-06-25,43.352642,-0.654437999999999,2018,6,26,25,0,4,0
2018-06-26,43.890476,0.5378339999999966,2018,6,26,26,1,4,0
2018-06-27,43.826221,-0.06425500000000284,2018,6,26,27,2,4,0
2018-06-28,44.145107,0.3188860000000062,2018,6,26,28,3,4,0
2018-06-29,44.052303,-0.092804000000001,2018,6,26,29,4,5,0
2018-07-02,44.544914,0.4926109999999966,2018,7,27,2,0,1,0
2018-07-03,43.769108,-0.7758059999999958,2018,7,27,3,1,1,0
2018-07-05,44.121315,0.35220699999999994,2018,7,27,5,3,1,0
2018-07-06,44.732925,0.6116099999999989,2018,7,27,6,4,1,0
2018-07-09,45.354042,0.6211169999999981,2018,7,28,9,0,2,0
2018-07-10,45.299301,-0.05474099999999993,2018,7,28,10,1,2,0
2018-07-11,44.711502,-0.5877989999999969,2018,7,28,11,2,2,0
2018-07-12,45.461132,0.7496299999999962,2018,7,28,12,3,2,0
2018-07-13,45.532532,0.07140000000000413,2018,7,28,13,4,2,0
2018-07-16,45.432587,-0.09994500000000528,2018,7,29,16,0,3,0
2018-07-17,45.561077,0.12848999999999933,2018,7,29,17,1,3,0
2018-07-18,45.311211,-0.24986599999999726,2018,7,29,18,2,3,0
2018-07-19,45.663414,0.35220300000000293,2018,7,29,19,3,3,0
2018-07-20,45.558704,-0.1047100000000043,2018,7,29,20,4,3,0
2018-07-23,45.599167,0.04046300000000258,2018,7,30,23,0,4,0
